measure,popn,tscale,visit,n,mean,sd,se,lo,hi,week_num
FEV1 % predicted,all,weekly,NA,115,3.6740319339172487,16.114562206492252,1.5026906740241666,0.7287582128298822,6.619305655004615,29
FEV1 % predicted,all,weekly,NA,111,2.686747448226643,16.953892707298596,1.6091922822262446,-0.46726942493679635,5.840764321390083,30
FEV1 % predicted,all,weekly,NA,121,3.1780521768263243,16.006802042546028,1.4551638220496388,0.3259310856090325,6.030173268043616,31
FEV1 % predicted,all,weekly,NA,106,1.4936585608417057,16.80112775571373,1.6318697860782976,-1.7048062198717575,4.692123341555169,32
FEV1 % predicted,all,weekly,NA,108,3.089549997243874,16.749094349148557,1.611682355193893,-0.06934741893615604,6.248447413423904,33
FEV1 % predicted,all,weekly,NA,120,2.259993009651229,16.808889918153483,1.5344346957989714,-0.7474989941147552,5.267485013417213,34
FEV1 % predicted,all,weekly,NA,113,1.9044563367387206,15.548781712238329,1.4627063434643837,-0.9624480964514714,4.771360769928913,35
FEV1 % predicted,all,weekly,NA,114,0.22276119596631896,13.838577297092652,1.2961015148933526,-2.317597773224652,2.76312016515729,36
FEV1 % predicted,all,weekly,NA,110,2.07379328902346,20.548057785376457,1.959180438001309,-1.7662003694591055,5.913786947506026,37
FEV1 % predicted,all,weekly,NA,108,1.9810852196296247,16.40391340571248,1.5784673034252352,-1.1127106950838364,5.0748811343430855,38
FEV1 % predicted,all,weekly,NA,98,3.6252978353067693,17.87166611624477,1.8053109002712182,0.08688847077518158,7.163707199838357,39
FEV1 % predicted,all,weekly,NA,99,1.6101953166142646,21.091108733788687,2.1197361843201468,-2.5444876046532228,5.764878237881752,40
FEV1 % predicted,all,weekly,NA,99,3.2922553135223303,21.296049358613846,2.1403334921033603,-0.9027983310002559,7.487308958044917,41
FEV1 % predicted,all,weekly,NA,96,4.001086480498036,17.633868208853446,1.7997491376323707,0.4735781707385893,7.528594790257483,42
FEV1 % predicted,all,weekly,NA,99,4.6660340316329005,18.196716359227903,1.8288388054569975,1.0815099729371855,8.250558090328616,43
FEV1 % predicted,all,weekly,NA,97,1.8953691866501325,23.160424987941127,2.351584869437087,-2.713737157446558,6.504475530746823,44
FEV1 % predicted,all,weekly,NA,102,4.096635884186577,19.634250843907488,1.9440805231282694,0.2862380588551692,7.907033709517986,45
FEV1 % predicted,all,weekly,NA,98,3.96738058970905,18.02356121601711,1.8206546224252222,0.3988975297556143,7.535863649662486,46
FEV1 % predicted,all,weekly,NA,98,0.28757151508036016,20.104391085201662,2.030850181138924,-3.692894839951931,4.268037870112651,47
FEV1 % predicted,all,weekly,NA,84,4.29455373797406,18.335052300373484,2.00051821517704,0.3735380362270613,8.215569439721058,48
FEV1 % predicted,all,weekly,NA,101,3.391091252660875,17.63394601275892,1.7546432092850277,-0.048009437537778865,6.830191942859529,49
FEV1 % predicted,all,weekly,NA,92,4.439734190087247,18.279250071690218,1.905743559050614,0.7044768143480438,8.17499156582645,50
FEV1 % predicted,all,weekly,NA,80,1.7022580090981332,16.07243232212645,1.7969525618019768,-1.8197690120337413,5.224285030230008,51
FEV1 % predicted,all,weekly,NA,51,2.266460356567647,17.212389528838237,2.410216625576444,-2.457564229562183,6.990484942697477,52
FEV1 % predicted,stable,visit,V1,133,0,0,0,0,0,NA
FEV1 % predicted,stable,visit,V2,135,3.4080315891139605,17.713423657297643,1.5245287739784499,0.4199551921161988,6.396107986111723,NA
FEV1 % predicted,stable,visit,V3,104,-2.0694159691355707,14.633713235227976,1.434953641206701,-4.881925105900704,0.7430931676295631,NA
FEV1 % predicted,stable,visit,V4,65,7.616666816500901,24.06297385559346,2.984644575605597,1.766763448313931,13.466570184687871,NA
FEV1 % predicted,stable,visit,V5,32,4.444001323729736,13.680855287744201,2.41845638659894,-0.2961731940041856,9.18417584146366,NA
FEV1 % predicted,stable,visit,NA,119,NA,NA,NA,NA,NA,NA
FEV1 % predicted,stable,weekly,NA,247,0,0,0,0,0,0
FEV1 % predicted,stable,weekly,NA,200,1.9594379142728453,17.750252150752193,1.2551323663567975,-0.5006215237864775,4.419497352332169,1
FEV1 % predicted,stable,weekly,NA,174,-2.505491676935376,20.84942412384699,1.5805907638035195,-5.603449573990273,0.5924662201195221,2
FEV1 % predicted,stable,weekly,NA,163,-0.40294557054286195,19.705669352806353,1.5434671444593004,-3.428141173683091,2.6222500325973668,3
FEV1 % predicted,stable,weekly,NA,162,0.7793079002552403,15.596025078799936,1.225339454752766,-1.622357431060181,3.1809732315706616,4
FEV1 % predicted,stable,weekly,NA,161,0.9009256288878729,15.798440541486034,1.2450915393094835,-1.5394537881587147,3.3413050459344604,5
FEV1 % predicted,stable,weekly,NA,151,-1.2156865640267074,16.041095256287974,1.3054058185615947,-3.7742819684074327,1.342908840354018,6
FEV1 % predicted,stable,weekly,NA,156,-2.5907323046437556,19.71543518240711,1.5784981186113558,-5.684588617122013,0.5031240078345016,7
FEV1 % predicted,stable,weekly,NA,135,2.2974826707036566,11.438890489859734,0.9845029414737145,0.3678569054151761,4.227108435992137,8
FEV1 % predicted,stable,weekly,NA,129,-0.5971256874100148,12.916017706906878,1.1371919496163967,-2.826021908658152,1.6317705338381225,9
FEV1 % predicted,stable,weekly,NA,132,1.0779259121340534,16.222988235596123,1.4120298823247177,-1.6896526572223933,3.8455044814905,10
FEV1 % predicted,stable,weekly,NA,135,2.2148498841252207,14.269814098318891,1.2281500523614417,-0.19232421850320502,4.622023986753646,11
FEV1 % predicted,stable,weekly,NA,125,0.4881382090016566,17.820063278945845,1.5938749142028281,-2.6358566228358864,3.6121330408391996,12
FEV1 % predicted,stable,weekly,NA,120,2.570040248477268,18.702642012913117,1.7073098192360567,-0.776286997225403,5.916367494179939,13
FEV1 % predicted,stable,weekly,NA,135,2.8949817941613545,16.075329113494753,1.3835440431415205,0.18323546960397463,5.606728118718735,14
FEV1 % predicted,stable,weekly,NA,122,3.3707720102820757,15.216249576219399,1.3776145073521797,0.6706475758718033,6.070896444692348,15
FEV1 % predicted,stable,weekly,NA,118,2.4338536278657066,15.798964903545347,1.4544126079270279,-0.41679508367126816,5.284502339402682,16
FEV1 % predicted,stable,weekly,NA,119,2.385583979088223,17.74194566428182,1.6264014924803334,-0.8021629461732305,5.573330904349676,17
FEV1 % predicted,stable,weekly,NA,115,0.945465420279487,14.543181930700781,1.3561587077492128,-1.71260564690897,3.6035364874679443,18
FEV1 % predicted,stable,weekly,NA,104,1.0911956941538365,18.082865385705,1.773170835834256,-2.384219144081305,4.566610532388978,19
FEV1 % predicted,stable,weekly,NA,114,0.8426404619201628,17.054619791686612,1.5973114918814026,-2.2880900621673863,3.973370986007712,20
FEV1 % predicted,stable,weekly,NA,105,-0.6118768050577474,18.486479963516704,1.804095714495755,-4.147904405469427,2.924150795353932,21
FEV1 % predicted,stable,weekly,NA,104,2.234822718204415,14.110037212460917,1.3836029823818954,-0.47703912726410014,4.94668456367293,22
FEV1 % predicted,stable,weekly,NA,111,-0.5734805345693043,10.394243583824084,0.986577940738574,-2.5071732984169093,1.3602122292783005,23
FEV1 % predicted,stable,weekly,NA,114,1.9321861902068278,19.55674318496314,1.8316568187783464,-1.657861174598731,5.522233555012386,24
FEV1 % predicted,stable,weekly,NA,124,0.3986832290012319,22.329041882586164,2.0052071556451976,-3.5315227960633555,4.328889254065819,25
FEV1 % predicted,stable,weekly,NA,102,3.445843349274502,16.702543410417995,1.6537982319286622,0.2043988146943243,6.68728788385468,26
FEV1 % predicted,stable,weekly,NA,104,-0.7376085570212808,13.067941139868447,1.2814170552821376,-3.2491859853742704,1.7739688713317086,27
FEV1 % predicted,stable,weekly,NA,105,3.0540028290098706,16.579651718252496,1.6180083321303884,-0.11729350196569044,6.225299159985432,28
FEV1 % predicted,stable,weekly,NA,107,3.639496111103425,16.382477283232564,1.5837538570662588,0.5353385512535578,6.743653670953292,29
FEV1 % predicted,stable,weekly,NA,105,2.9985551935219386,17.352996225637856,1.6934790282475605,-0.3206637018432801,6.317774088887157,30
FEV1 % predicted,stable,weekly,NA,110,3.394087755599666,16.62549392431255,1.5851786484561907,0.28713760462553184,6.501037906573799,31
FEV1 % predicted,stable,weekly,NA,97,2.367052792165315,17.422706142833682,1.7690077868376128,-1.1002024700364061,5.834308054367035,32
FEV1 % predicted,stable,weekly,NA,98,3.078692714476452,17.334859248060212,1.7510852178882446,-0.3534343125845072,6.510819741537411,33
FEV1 % predicted,stable,weekly,NA,109,2.9886144722882464,14.993855488511466,1.4361508903703708,0.17375872716231955,5.803470217414173,34
FEV1 % predicted,stable,weekly,NA,98,2.395206512079697,15.563969295123396,1.5721983186801376,-0.6863021925333728,5.476715216692766,35
FEV1 % predicted,stable,weekly,NA,100,-0.2290264358858324,15.075752684477331,1.507575268447733,-3.183873962043389,2.725821090271724,36
FEV1 % predicted,stable,weekly,NA,98,-1.129520106509081,15.46689771595234,1.5623926084098034,-4.191809618992296,1.9327694059741338,37
FEV1 % predicted,stable,weekly,NA,100,0.02858909560576106,14.04998133851867,1.404998133851867,-2.7252072467438984,2.78238543795542,38
FEV1 % predicted,stable,weekly,NA,87,3.499924956549958,19.290333416890775,2.0681408257448988,-0.553631061910044,7.553480975009959,39
FEV1 % predicted,stable,weekly,NA,93,2.232548186913704,21.662032267597223,2.2462481071190097,-2.1700981030395545,6.635194476866962,40
FEV1 % predicted,stable,weekly,NA,94,3.6140666252862466,21.507032610922963,2.218281037888667,-0.7337642089755412,7.961897459548034,41
FEV1 % predicted,stable,weekly,NA,93,4.349055680775463,17.71551260128284,1.8370130814918444,0.7485100410514476,7.949601320499477,42
FEV1 % predicted,stable,weekly,NA,92,3.834379513004909,18.433000208086344,1.9217731188515308,0.06770420005590871,7.601054825953909,43
FEV1 % predicted,stable,weekly,NA,91,1.374434732422872,23.164201861026882,2.428268156568012,-3.3849708544504318,6.133840319296176,44
FEV1 % predicted,stable,weekly,NA,96,4.076968822267535,19.779547701475796,2.018741633818981,0.120235219982332,8.033702424552738,45
FEV1 % predicted,stable,weekly,NA,93,3.7175832538443183,18.186826282712627,1.88588603356267,0.02124662806148514,7.4139198796271515,46
FEV1 % predicted,stable,weekly,NA,94,0.11614415660133251,20.202999402692136,2.083780282209038,-3.9680651965283817,4.2003535097310465,47
FEV1 % predicted,stable,weekly,NA,74,2.5778336062013825,18.83419689424666,2.189430916592349,-1.713450990319621,6.869118202722386,48
FEV1 % predicted,stable,weekly,NA,95,2.6356473364221498,17.753985405890564,1.8215204689679478,-0.9345327827550278,6.205827455599327,49
FEV1 % predicted,stable,weekly,NA,82,4.392223422616779,18.636153017397902,2.0580188178756065,0.3585065395805911,8.425940305652968,50
FEV1 % predicted,stable,weekly,NA,72,1.3587199473060956,16.226507437189504,1.9123122406351076,-2.3894120443387155,5.106851938950907,51
FEV1 % predicted,stable,weekly,NA,47,1.475320187191025,17.508657584332077,2.5539001896781457,-3.5303241845781406,6.480964558960191,52
FVC (L),all,visit,V1,133,0,0,0,0,0,NA
FVC (L),all,visit,V2,136,0.15151195748449953,0.5946349065303336,0.0509895225731501,0.05157249324112534,0.2514514217278737,NA
FVC (L),all,visit,V3,104,0.005033045977011479,0.4252565043851111,0.0416998310411911,-0.07669862286372307,0.08676471481774604,NA
FVC (L),all,visit,V4,65,0.17329107142857145,0.6793654457393913,0.0842649127513647,0.008131842435896625,0.33845030042124624,NA
FVC (L),all,visit,V5,36,0.19566666666666663,0.4867506890938454,0.08112511484897424,0.036661441562677116,0.35467189177065617,NA
FVC (L),all,visit,NA,122,NA,NA,NA,NA,NA,NA
FVC (L),all,weekly,NA,257,0,0,0,0,0,0
FVC (L),all,weekly,NA,210,0.008322580645161289,0.5238013147596581,0.0361457247253884,-0.06252303981659998,0.07916820110692255,1
FVC (L),all,weekly,NA,192,-0.10633333333333334,0.6493056070060829,0.04685959587391191,-0.1981781412462007,-0.014488525420465984,2
FVC (L),all,weekly,NA,176,-0.016038461538461543,0.6187373287603501,0.046639080983746736,-0.10745106026660514,0.07537413718968206,3
FVC (L),all,weekly,NA,184,0.026415094339622663,0.5795183857213148,0.042722662209239426,-0.05732132359048661,0.11015151226973194,4
FVC (L),all,weekly,NA,176,-0.008949494949494947,0.5858277132981246,0.04415842538185854,-0.09550000869793768,0.07760101879894779,5
FVC (L),all,weekly,NA,168,-0.05621000000000001,0.6130451776157935,0.047297462292111285,-0.14891302609253812,0.0364930260925381,6
FVC (L),all,weekly,NA,172,-0.044312500000000005,0.6328163280664996,0.04825179265663486,-0.1388860136070043,0.050261013607004315,7
FVC (L),all,weekly,NA,151,0.040450980392156846,0.45563263879323085,0.03707885828893797,-0.032223581854161576,0.11312554263847527,8
FVC (L),all,weekly,NA,147,0.02238202247191009,0.42619192501250314,0.035151717518916215,-0.0465153438651657,0.09127938880898587,9
FVC (L),all,weekly,NA,146,0.037093023255813935,0.462143105615998,0.038247235558478594,-0.03787155843880411,0.11205760495043199,10
FVC (L),all,weekly,NA,144,0.05082608695652172,0.5391774078299184,0.0449314506524932,-0.037239556322364954,0.1388917302354084,11
FVC (L),all,weekly,NA,141,0.09418292682926828,0.5055309671199716,0.04257338751186993,0.010739087306003217,0.17762676635253333,12
FVC (L),all,weekly,NA,137,0.0986867469879518,0.5207912818130307,0.04449420196890905,0.011478111128890064,0.1858953828470135,13
FVC (L),all,weekly,NA,146,0.1272962962962963,0.44905504797420004,0.037164060201006675,0.05445473830232321,0.20013785429026937,14
FVC (L),all,weekly,NA,133,0.116325,0.5010230742052465,0.043444210260499216,0.03117434788942154,0.20147565211057844,15
FVC (L),all,weekly,NA,133,0.07584999999999996,0.4240543642004741,0.03677017668184432,0.003780453703585096,0.14791954629641482,16
FVC (L),all,weekly,NA,130,0.04836585365853663,0.5208343143622197,0.045680191214166305,-0.041167321121229325,0.1378990284383026,17
FVC (L),all,weekly,NA,127,0.04430487804878046,0.4287881484745202,0.03804879547093486,-0.030270761074251862,0.11888051717181278,18
FVC (L),all,weekly,NA,120,0.06433802816901406,0.46334988148920064,0.0422978636848301,-0.01856578465325294,0.14724184099128107,19
FVC (L),all,weekly,NA,132,0.028341772151898717,0.48762806039439394,0.04244257486583978,-0.05484567458514725,0.11152921888894468,20
FVC (L),all,weekly,NA,123,0.045439024390243894,0.5167323517998145,0.04659218708681818,-0.04588166229991974,0.13675971108040752,21
FVC (L),all,weekly,NA,119,0.16321794871794873,0.5631249462847523,0.05162157918983247,0.06203965350587709,0.26439624393002037,22
FVC (L),all,weekly,NA,127,0.02945783132530124,0.42869678582388193,0.038040688346658726,-0.04510191783414986,0.10401758048475235,23
FVC (L),all,weekly,NA,124,0.09318987341772153,0.5243759924277609,0.047090354247788915,8.927790920552625e-4,0.1854869677433878,24
FVC (L),all,weekly,NA,137,-0.029627659574468078,0.5196951543167109,0.044400553476877574,-0.11665274438914813,0.05739742524021197,25
FVC (L),all,weekly,NA,115,0.10259036144578312,0.5072882241339629,0.04730487081686104,0.009872814644735481,0.19530790824683075,26
FVC (L),all,weekly,NA,117,0.03327027027027027,0.47232474599514473,0.04366643821425638,-0.05231594862967223,0.11885648917021277,27
FVC (L),all,weekly,NA,114,0.09781333333333335,0.46631843583929167,0.043674723068604905,0.01221087611886773,0.18341579054779897,28
FVC (L),all,weekly,NA,115,0.10801408450704227,0.5931348796969189,0.055310112725241695,-3.937364344314548e-4,0.21642190544851597,29
FVC (L),all,weekly,NA,111,0.06904347826086957,0.5540807552838837,0.05259101791702819,-0.034034916856505684,0.1721218733782448,30
FVC (L),all,weekly,NA,121,0.12772727272727272,0.6140789345019442,0.055825357681994925,0.01830957167056267,0.23714497378398275,31
